CourseType,Description,Locations,MaximumAge,MinimumAge,Provider,SkillLevel,Title,Topic,URL
Class / Web Course,"
This three-day instructor-led course is aimed at database professionals who fulfil a Business Intelligence (BI) developer role. This course looks at implementing multidimensional databases by using SQL Server Analysis Services (SSAS), and at creating tabular semantic data models for analysis with SSAS.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing SQL Data Models - 20768 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20768
Class / Web Course,"
This three-day instructor-led course teaches students how to implement a SQL Server 2016 Reporting Services solution for data analysis in an organization. The course discusses how to use the Reporting Services development tools to create and manage reports and implement self-service BI solutions.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Analyzing Data with SQL Server Reporting Services - 10990 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10990
Class / Web Course,"
This five-day instructor-led course provides students with the knowledge and skills to develop a Microsoft SQL Server 2016 database. The course focuses on teaching individuals how to use SQL Server 2016 product features and tools related to developing a database.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing SQL Databases - 20762 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20762
Class / Web Course,"
This four-day instructor-led course provides students who manage and maintain SQL Server databases with the knowledge and skills to performance tune and optimize their databases.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Performance Tuning and Optimizing SQL Databases - 10987 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10987
Class / Web Course,"
This five-day instructor-led course provides students who administer and maintain SQL Server databases with the knowledge and skills to administer a SQL server database infrastructure. Additional it will be of use to individuals who develop applications that deliver content from SQL Server databases.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Administering a SQL Database Infrastructure - 20764 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20764
Class / Web Course,"
This course is designed to teach students how to provision SQL Server databases both on premise and in SQL Azure.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Provisioning SQL Databases - 20765 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20765
Class / Web Course,"
This 5-day instructor led course provides students with the technical skills required to write basic Transact-SQL queries for Microsoft SQL Server 2014. This course is the foundation for all SQL Server-related disciplines; namely, Database Administration, Database Development and Business Intelligence. This course helps people prepare for exam 70-461.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Querying Microsoft SQL Server - 20461 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20461
Class / Web Course,"
This five-day instructor-led course provides students with the knowledge and skills to maintain a Microsoft SQL Server 2014 database. The course focuses on teaching individuals how to use SQL Server 2014 product features and tools related to maintaining a database.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Administering Microsoft SQL Server Databases - 20462 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20462
Class / Web Course,"
This course describes how to implement a data warehouse platform to support a BI solution. Students will learn how to create a data warehouse with Microsoft SQL Server 2014, implement ETL with SQL Server Integration Services, and validate and cleanse data with SQL Server Data Quality Services and SQL Server Master Data Services.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing a Data Warehouse with Microsoft SQL Server - 20463 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20463
Class / Web Course,"
This 5-day instructor-led course introduces SQL Server 2014 and describes logical table design, indexing and query plans. It also focusses on the creation of database objects including views, stored procedures, along with parameters, and functions. Other common aspects of procedure coding, such as indexes, concurrency, error handling, and triggers are also covered in this course. Also this course helps you prepare for the Exam 70-464.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Developing Microsoft SQL Server Databases - 20464 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20464
Class / Web Course,"
This course describes how to design and monitor high performance, highly available data solutions with SQL Server 2012. This course focuses on creating plans and designs for database structure, storage, objects, and servers. Students will have the opportunity to practices hands-on skills and design tasks in a virtual lab environment and will learn about topics such as data compression, high availability, data migration, security, and scalability.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Database Solutions with Microsoft SQL Server - 20465 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20465
Class / Web Course,"
The focus of this five-day instructor-led course is on creating managed enterprise BI solutions. It describes how to implement multidimensional and tabular data models, deliver reports with Microsoft SQL Server Reporting Services, create dashboards with Microsoft SharePoint Server PerformancePoint Services, and discover business insights by using data mining.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Implementing Data Models and Reports with Microsoft SQL Server - 20466 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20466
Class / Web Course,"
This five-day instructor-led course teaches students how to implement self-service Business Intelligence (BI) and Big Data analysis solutions using the Microsoft data platform. The course discusses the rationale for self-service BI, and describes how to use Microsoft SQL Server Reporting Services, Microsoft Excel, Microsoft SharePoint Server, and Microsoft Office 365 Power BI to create self-service data models and reports. The course then goes on to describe how to use Windows Azure HDInsight to perform Big Data analysis.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Designing Business Intelligence Solutions with Microsoft SQL Server 2014 - 20467 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A20467
Class / Web Course,"
This five-day instructor-led course teaches students how to use the enhancements and new features that have been added to SQL Server and the Microsoft data platform since the release of SQL Server 2008. The course focuses on teaching individuals how to use SQL Server 2014 product features and other Microsoft data platform components.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Updating Your SQL Server Skills to Microsoft SQL Server 2014 - 10977 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A10977
Class / Web Course,"
Builder 3.0. The training environment includes SQL 2008R2, SQL Express 2012 and SQL 2012 Standard and Enterprise so that the students can utilize Report Builder 3.0 and generate reports from multiple sources to investigate the different features of each release.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"Microsoft Report Builder 3.0 with SQL 2008R2, SQL 2012 Express and SQL 2012 - 55005 Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55005
Class / Web Course,"
This course is designed to give the right amount of Internals knowledge, and wealth of practical tuning and optimization techniques, that you can put into production. The course offers a comprehensive coverage of SQL Server architecture, indexing and statistics strategies, optimize transaction log operations, tempdb and data file configuration, transactions and isolation levels, and locking and blocking. The course also teaches how to create baselines and benchmark SQL Server performance, how to analyze workload and figure out where performance problems are, and how to fix them. Coverage of in-memory tables and stored procedures along with an introduction to this exciting new technology is included.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2014 Performance Tuning and Optimization - 55144 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55144
Class / Web Course,"
This three-day instructor-led is intended for information workers and database professionals who are interested in expanding their knowledge about SQL Server 2012 Reporting Services. During this course, attendees will learn how to Report Designer in SSDT and Report Builder, work with solutions and projects, design basic reports, enhance reports with formatting and images, effectively group and summarize data, work with parameterized reports, incorporate charts and custom maps, and work with drill-through reports, and manage reports.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,SQL Server 2012 Reporting Services - 55119 Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=A55119
